go,name,n,avg_len,avg_dis,z,p
GO:0005089,Rho guanyl-nucleotide exchange factor activity,151,1339.708609271523,0.9801324503311258,4.4479583893572325,1.0
GO:0005092,GDP-dissociation inhibitor activity,54,446.1111111111112,0.6666666666666666,1.2128918878954815,0.914
GO:0005095,GTPase inhibitor activity,23,671.3478260869565,0.5652173913043478,-0.9636209838521416,0.235
GO:0005096,GTPase activator activity,633,820.6034755134282,0.8672985781990521,8.148710635985575,1.0
GO:0005102,receptor binding,4109,529.6768070090046,0.6836213190557313,14.03930796118699,1.0
GO:0005104,fibroblast growth factor receptor binding,81,371.01234567901236,0.6790123456790124,2.8106037960269954,0.997
GO:0005109,frizzled binding,115,462.66956521739127,0.7739130434782608,4.531814394364557,1.0
GO:0005112,Notch binding,68,879.6470588235294,0.8823529411764706,2.5712734125643206,0.998
GO:0005113,patched binding,23,594.304347826087,0.7826086956521741,1.3445454838832347,0.946
GO:0005114,type II transforming growth factor beta receptor binding,29,518.3448275862069,0.7931034482758621,1.7029185603016093,0.977
GO:0005123,death receptor binding,41,490.02439024390236,0.8292682926829268,3.3788449086340604,1.0
GO:0005125,cytokine activity,518,253.0888030888031,0.4691119691119691,0.8849287797918068,0.841
GO:0005126,cytokine receptor binding,677,354.27621861152136,0.5553914327917282,2.4173414165274805,0.994
GO:0005131,growth hormone receptor binding,25,440.72,0.24,-3.449240351773652,0.0
GO:0005132,type I interferon receptor binding,23,190.30434782608697,0.13043478260869565,-2.8970784566205716,0.003000000000000003
GO:0005149,interleukin-1 receptor binding,38,373.3684210526316,0.5,-0.41556716497083146,0.41200000000000003
GO:0005154,epidermal growth factor receptor binding,89,546.0224719101124,0.7078651685393258,1.7803238964605266,0.973
GO:0005158,insulin receptor binding,90,603.3222222222222,0.8444444444444444,4.408337867975313,1.0
GO:0005159,insulin-like growth factor receptor binding,62,484.1129032258065,0.8225806451612904,4.3135792148363965,1.0
GO:0005160,transforming growth factor beta receptor binding,141,481.3475177304965,0.8368794326241135,5.739280929505812,1.0
GO:0005161,platelet-derived growth factor receptor binding,39,604.8461538461537,0.8461538461538461,2.826428229599561,0.999
GO:0005164,tumor necrosis factor receptor binding,70,355.41428571428565,0.6714285714285714,2.395409979542713,0.994
GO:0005165,neurotrophin receptor binding,43,451.9302325581397,0.6976744186046512,1.4750778957257005,0.953
GO:0005167,neurotrophin TRK receptor binding,23,529.3913043478261,0.5652173913043478,-0.7140367494231826,0.30800000000000005
GO:0005172,vascular endothelial growth factor receptor binding,36,426.66666666666674,0.9444444444444444,4.8403897092209895,1.0
GO:0005178,integrin binding,272,831.625,0.7536764705882353,2.387905389417424,0.995
GO:0005179,hormone activity,452,218.08628318584067,0.6061946902654868,8.842140882993432,1.0
GO:0005184,neuropeptide hormone activity,117,158.6410256410256,0.6495726495726496,5.877808906805829,1.0
GO:0005198,structural molecule activity,2884,558.876560332871,0.6414701803051318,10.84458117050926,1.0
GO:0005199,structural constituent of cell wall,33,377.7272727272728,0.9696969696969696,5.387745092371025,1.0
GO:0005200,structural constituent of cytoskeleton,296,836.0439189189191,0.652027027027027,-0.6724066448585266,0.28
GO:0005201,extracellular matrix structural constituent,151,1391.1258278145694,0.8874172185430463,2.407895434022727,0.997
GO:0005212,structural constituent of eye lens,63,273.06349206349205,0.42857142857142855,-0.7768539775115528,0.249
GO:0005215,transporter activity,5388,621.1560876020787,0.532293986636971,-19.14509271963286,0.0
GO:0005216,ion channel activity,1208,839.8286423841057,0.7326158940397351,1.4855035982234297,0.9359999999999999
GO:0005217,intracellular ligand-gated ion channel activity,93,1634.1075268817206,0.8924731182795699,1.5718246466891623,0.962
GO:0005221,intracellular cyclic nucleotide activated cation channel activity,33,740.0606060606059,0.8484848484848485,1.0729740441282691,0.909
GO:0005227,calcium activated cation channel activity,70,730.0142857142857,0.8,1.353949929457783,0.941
GO:0005229,intracellular calcium activated chloride channel activity,29,838.7931034482757,0.6551724137931034,-2.2532675501672044,0.02300000000000002
GO:0005230,extracellular ligand-gated ion channel activity,242,634.7768595041322,0.6859504132231405,-0.20904897139342,0.45
GO:0005231,excitatory extracellular ligand-gated ion channel activity,164,677.1158536585366,0.6707317073170732,-1.1755184166743773,0.139
GO:0005234,extracellularly glutamate-gated ion channel activity,62,975.6774193548387,0.7096774193548387,-3.362306186799465,0.0040000000000000036
GO:0005237,inhibitory extracellular ligand-gated ion channel activity,21,472.6190476190477,0.42857142857142855,-1.6781229652385865,0.06499999999999995
GO:0005242,inward rectifier potassium channel activity,57,501.5087719298246,0.8070175438596491,3.2701032349411383,1.0
GO:0005243,gap junction channel activity,44,381.70454545454544,0.6590909090909091,1.6111296302505067,0.967
GO:0005244,voltage-gated ion channel activity,501,767.7265469061878,0.7624750499001997,3.060003200248377,0.999
GO:0005245,voltage-gated calcium channel activity,114,1221.9912280701753,0.8333333333333334,1.8584255525209887,0.98
GO:0005246,calcium channel regulator activity,98,533.0102040816327,0.5918367346938775,0.2799968040190089,0.65
GO:0005247,voltage-gated chloride channel activity,40,761.9,0.5,-4.615751631537743,0.0
GO:0005248,voltage-gated sodium channel activity,62,1352.3709677419354,0.8064516129032258,-0.4741601925055147,0.392
GO:0005249,voltage-gated potassium channel activity,240,641.0458333333332,0.8708333333333333,6.02698598906233,1.0
GO:0005251,delayed rectifier potassium channel activity,51,606.2156862745097,0.8431372549019608,2.5795185729839925,0.999
GO:0005253,anion channel activity,236,588.3474576271186,0.5677966101694916,-3.886450090438653,0.0
GO:0005254,chloride channel activity,195,622.4923076923077,0.6205128205128205,-2.6710035770285288,0.008000000000000007
GO:0005261,cation channel activity,875,877.7657142857142,0.7851428571428571,4.201585535879608,1.0
GO:0005262,calcium channel activity,327,1205.125382262997,0.8593272171253823,3.5448860654840777,1.0
GO:0005267,potassium channel activity,339,612.3893805309733,0.7935103244837758,4.884617328505206,1.0
GO:0005272,sodium channel activity,137,1027.5766423357663,0.7518248175182481,-1.2787604491978026,0.122
GO:0005275,amine transmembrane transporter activity,20,425.5,0.35,-2.082118354412692,0.031000000000000024
GO:0005283,sodium:amino acid symporter activity,46,602.6521739130435,0.5,-3.374107904048888,0.003000000000000003
GO:0005310,dicarboxylic acid transmembrane transporter activity,144,578.3194444444445,0.4652777777777778,-5.626530727399559,0.0
GO:0005313,L-glutamate transmembrane transporter activity,47,547.8085106382979,0.44680851063829785,-3.177050187637977,0.0010000000000000009
GO:0005315,inorganic phosphate transmembrane transporter activity,51,508.33333333333326,0.4705882352941176,-2.3284608269396214,0.016000000000000014
GO:0005319,lipid transporter activity,355,791.7746478873239,0.6084507042253521,-3.798149930772962,0.0
GO:0005326,neurotransmitter transporter activity,185,561.8,0.4972972972972973,-5.33830488464134,0.0
GO:0005328,neurotransmitter:sodium symporter activity,68,641.8676470588234,0.5882352941176471,-3.4731765941084074,0.0
GO:0005337,nucleoside transmembrane transporter activity,39,481.9743589743589,0.4871794871794872,-1.9311207566616784,0.04900000000000005
GO:0005338,nucleotide-sugar transmembrane transporter activity,45,362.77777777777777,0.24444444444444444,-3.332461107483362,0.0
GO:0005342,organic acid transmembrane transporter activity,632,510.54430379746833,0.4398734177215189,-10.467662647652524,0.0
GO:0005343,organic acid:sodium symporter activity,76,577.3947368421052,0.5131578947368421,-3.7045056366420357,0.0
GO:0005344,oxygen carrier activity,55,220.54545454545453,0.09090909090909093,-5.466780204998544,0.0
GO:0005345,purine nucleobase transmembrane transporter activity,44,456.0681818181818,0.2727272727272727,-4.528978315356781,0.0
GO:0005346,purine ribonucleotide transmembrane transporter activity,53,388.6981132075471,0.3018867924528302,-3.32151519484361,0.0
GO:0005347,ATP transmembrane transporter activity,42,381.9761904761905,0.30952380952380953,-2.737981779951982,0.0040000000000000036
GO:0005351,sugar:proton symporter activity,113,524.141592920354,0.4778761061946903,-3.7684782228467806,0.0
GO:0005353,fructose transmembrane transporter activity,30,523.3666666666667,0.5333333333333333,-1.3576710431341152,0.119
GO:0005355,glucose transmembrane transporter activity,111,545.5945945945947,0.5225225225225225,-3.09240466061845,0.007000000000000006
GO:0005372,water transmembrane transporter activity,75,286.48,0.13333333333333333,-6.052965978708213,0.0
GO:0005375,copper ion transmembrane transporter activity,37,559.5405405405405,0.4594594594594595,-2.1659484795523607,0.02200000000000002
GO:0005381,iron ion transmembrane transporter activity,56,477.1428571428572,0.5535714285714286,-1.0217566204571225,0.18899999999999995
GO:0005384,manganese ion transmembrane transporter activity,41,527.1951219512197,0.5365853658536586,-1.3071942157939196,0.122
GO:0005385,zinc ion transmembrane transporter activity,95,480.6210526315789,0.7368421052631579,2.7166329797010498,0.997
GO:0005388,calcium-transporting ATPase activity,66,1099.6060606060603,0.6666666666666666,-5.810528748461231,0.0
GO:0005391,sodium:potassium-exchanging ATPase activity,37,759.5675675675676,0.6486486486486487,-1.1582947388046236,0.15800000000000006
GO:0005402,cation:sugar symporter activity,116,521.3275862068965,0.4655172413793103,-3.889379329416944,0.0010000000000000009
GO:0005416,cation:amino acid symporter activity,57,579.9824561403509,0.5614035087719298,-2.191691497085168,0.024000000000000014
GO:0005432,calcium:sodium antiporter activity,21,756.047619047619,0.8095238095238095,0.4547855672138496,0.764
GO:0005436,sodium:phosphate symporter activity,23,595.0869565217391,0.7391304347826086,0.18141400103634853,0.655
GO:0005451,monovalent cation:proton antiporter activity,56,704.1964285714287,0.75,0.017644911935342403,0.552
GO:0005452,inorganic anion exchanger activity,47,856.2765957446809,0.8085106382978723,0.1914527614120323,0.635
GO:0005471,ATP:ADP antiporter activity,24,379.45833333333326,0.2083333333333333,-3.14903571838822,0.0050000000000000044
GO:0005484,SNAP receptor activity,194,244.7938144329897,0.8505154639175257,11.04723945887894,1.0
GO:0005487,nucleocytoplasmic transporter activity,124,1009.6693548387095,0.7741935483870968,-0.94064698688015,0.203
GO:0005488,binding,43833,577.1659252161613,0.6565144982091119,17.2173555077104,1.0
GO:0005496,steroid binding,246,557.9430894308944,0.6666666666666666,1.448378095653223,0.927
GO:0005501,retinoid binding,90,408.9222222222222,0.3555555555555556,-3.2592388768277307,0.0
GO:0005504,fatty acid binding,125,343.384,0.36,-3.244189925506384,0.0
GO:0005506,iron ion binding,941,480.6737513283741,0.27523910733262485,-21.688125310477204,0.0
GO:0005507,copper ion binding,395,421.84556962025323,0.5265822784810127,-1.1044177291549837,0.14300000000000002
GO:0005509,calcium ion binding,1878,858.9957401490947,0.7034078807241747,2.795009446204232,0.998
GO:0005515,protein binding,20162,614.9359190556493,0.7287967463545283,31.534355929813017,1.0
GO:0005516,calmodulin binding,710,1079.794366197183,0.8830985915492958,9.220877127669636,1.0
GO:0005518,collagen binding,149,802.2818791946307,0.7449664429530202,1.4116679564874364,0.933
GO:0005520,insulin-like growth factor binding,69,588.8550724637681,0.927536231884058,6.107556419384937,1.0
GO:0005521,lamin binding,43,1114.0232558139535,0.8604651162790697,2.630302354626521,1.0
GO:0005522,profilin binding,33,1406.2424242424242,0.9393939393939394,2.2478046369321034,0.998
GO:0005523,tropomyosin binding,34,375.3235294117647,0.7352941176470589,2.763263506104805,1.0
GO:0005524,ATP binding,7585,801.9032300593277,0.6863546473302571,-8.21541600620097,0.0
GO:0005525,GTP binding,1467,458.8807089297887,0.4792092706203136,-8.549924673439719,0.0
GO:0005527,macrolide binding,54,294.5185185185185,0.5370370370370371,0.8950269771512402,0.852
GO:0005528,FK506 binding,54,294.5185185185185,0.5370370370370371,0.8413000035719757,0.8320000000000001
GO:0005534,galactose binding,34,388.55882352941177,0.4117647058823529,-1.5675237340635049,0.07999999999999996
GO:0005536,glucose binding,54,571.4814814814815,0.5555555555555556,-1.6291823936816678,0.07099999999999995
GO:0005537,mannose binding,75,519.0266666666666,0.5466666666666666,-0.4191301937823026,0.3670000000000001
GO:0005539,glycosaminoglycan binding,539,664.9944341372913,0.7217068645640075,4.784195625874525,1.0
GO:0005540,hyaluronic acid binding,42,1098.4285714285713,0.7619047619047619,0.29134799509491244,0.6719999999999999
GO:0005542,folic acid binding,32,423.9375,0.25,-3.784623660107192,0.0010000000000000009
GO:0005543,phospholipid binding,1087,700.1011959521619,0.7516099356025759,6.3429024315044265,1.0
GO:0005544,calcium-dependent phospholipid binding,127,637.2283464566929,0.6377952755905512,0.5170302467067827,0.736
GO:0005545,1-phosphatidylinositol binding,43,898.9767441860464,0.8837209302325582,2.0683686258458565,0.995
GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",192,676.84375,0.7447916666666666,1.3881163647601988,0.929
GO:0005547,"phosphatidylinositol-3,4,5-trisphosphate binding",84,828.809523809524,0.7738095238095238,1.0268228211434136,0.883
GO:0005548,phospholipid transporter activity,144,820.3402777777777,0.6597222222222222,-1.7279946453641903,0.05400000000000005
GO:0005549,odorant binding,165,322.93939393939394,0.048484848484848485,-11.298938746243437,0.0
GO:0008009,chemokine activity,99,135.15151515151516,0.1919191919191919,-2.964886088293893,0.0
GO:0008013,beta-catenin binding,216,860.0231481481482,0.9722222222222222,8.718833487838772,1.0
GO:0008017,microtubule binding,705,897.8595744680852,0.8964539007092198,10.638534379314057,1.0
GO:0008020,G-protein coupled photoreceptor activity,44,390.2272727272728,0.2954545454545455,-2.993776827162088,0.0020000000000000018
GO:0008022,protein C-terminus binding,520,745.15,0.7769230769230769,5.745941695935918,1.0
GO:0008026,ATP-dependent helicase activity,455,926.4351648351648,0.8439560439560441,2.475400950430606,0.999
GO:0008028,monocarboxylic acid transmembrane transporter activity,156,496.10897435897436,0.5448717948717948,-1.8633453449196224,0.039000000000000035
GO:0008035,high-density lipoprotein particle binding,22,406.7272727272728,0.4545454545454545,-1.027324375133247,0.222
GO:0008047,enzyme activator activity,1312,640.7888719512198,0.7690548780487805,10.027039562220958,1.0
GO:0008061,chitin binding,75,427.08,0.6,0.6225414537252218,0.7709999999999999
GO:0008066,glutamate receptor activity,100,972.78,0.71,-4.565542206250892,0.0
GO:0008079,translation termination factor activity,38,375.2894736842105,0.6842105263157895,1.7740567161657876,0.976
GO:0008080,N-acetyltransferase activity,283,577.7667844522969,0.508833922261484,-3.1741640172957277,0.0
GO:0008081,phosphoric diester hydrolase activity,341,683.6627565982403,0.6363636363636364,-3.12103592497232,0.0
GO:0008083,growth factor activity,458,312.3842794759825,0.6986899563318777,8.986637159659017,1.0
GO:0008092,cytoskeletal protein binding,2657,867.8543470079037,0.8042905532555513,13.301276652321418,1.0
GO:0008093,cytoskeletal adaptor activity,22,773.6363636363636,0.9090909090909092,2.2639157134702024,0.997
GO:0008094,DNA-dependent ATPase activity,392,887.1122448979593,0.7704081632653061,-0.3058483739917476,0.38
GO:0008097,5S rRNA binding,46,334.5217391304348,0.6521739130434783,2.1900036415803616,0.994
GO:0008106,alcohol dehydrogenase (NADP+) activity,61,329.19672131147536,0.13114754098360654,-5.225929766771908,0.0
GO:0008121,ubiquinol-cytochrome-c reductase activity,30,231.6,0.3666666666666665,-0.6481155584975681,0.325
GO:0008131,primary amine oxidase activity,25,650.44,0.2,-6.303881208761653,0.0
GO:0008134,transcription factor binding,1861,628.1117678667383,0.8973670069854917,24.56157644448309,1.0
GO:0008135,"translation factor activity, RNA binding",441,482.5034013605442,0.6190476190476191,0.8840968555972792,0.8180000000000001
GO:0008137,NADH dehydrogenase (ubiquinone) activity,175,292.84,0.26285714285714284,-6.060525374451362,0.0
GO:0008138,protein tyrosine/serine/threonine phosphatase activity,108,451.77777777777777,0.5833333333333334,0.22825839497893546,0.635
GO:0008139,nuclear localization sequence binding,91,880.4175824175824,0.7802197802197802,0.12713579057823038,0.593
GO:0008140,cAMP response element binding protein binding,26,654.9230769230769,0.9230769230769232,3.0338755959881434,1.0
GO:0008142,oxysterol binding,21,654.2380952380953,0.8571428571428571,1.7659158743769467,0.988
GO:0008143,poly(A) binding,65,490.2,0.8923076923076924,4.589479624850294,1.0
GO:0008144,drug binding,8707,765.3541977719078,0.6528080854484897,-12.444628500594465,0.0
GO:0008146,sulfotransferase activity,121,419.26446280991735,0.4545454545454545,-2.1262527370685738,0.027000000000000024
GO:0008157,protein phosphatase 1 binding,50,694.16,0.9,3.22951990922418,1.0
GO:0008168,methyltransferase activity,947,607.0760295670539,0.4815205913410771,-8.767601205850697,0.0
GO:0008169,C-methyltransferase activity,43,398.5116279069768,0.3023255813953488,-3.2559211701586466,0.0010000000000000009
GO:0008170,N-methyltransferase activity,355,827.6056338028169,0.6281690140845071,-1.9875370615577177,0.031000000000000024
GO:0008171,O-methyltransferase activity,141,491.41134751773046,0.3120567375886525,-5.342389341684561,0.0
GO:0008172,S-methyltransferase activity,54,433.48148148148147,0.2777777777777778,-4.271731980325872,0.0
GO:0008173,RNA methyltransferase activity,252,602.0634920634919,0.5714285714285714,-1.042324581983804,0.17400000000000004
GO:0008174,mRNA methyltransferase activity,44,1535.5681818181818,0.7727272727272727,-0.9704171641634101,0.225
GO:0008175,tRNA methyltransferase activity,99,437.40404040404036,0.5252525252525253,-1.1223432781713494,0.16300000000000006
GO:0008177,succinate dehydrogenase (ubiquinone) activity,36,407.5,0.5,-1.0881005152861984,0.18700000000000008
GO:0008179,adenylate cyclase binding,32,846.59375,0.84375,1.6484550099877076,0.977
GO:0008186,RNA-dependent ATPase activity,283,808.8763250883393,0.8515901060070671,3.19288142005878,1.0
GO:0008187,poly-pyrimidine tract binding,98,473.4591836734694,0.8979591836734694,6.253135248689504,1.0
GO:0008188,neuropeptide receptor activity,121,407.7190082644628,0.6115702479338843,1.2234635195526975,0.904
GO:0008191,metalloendopeptidase inhibitor activity,40,323.35,0.65,1.859663496432584,0.985
GO:0008194,UDP-glycosyltransferase activity,582,614.3109965635738,0.4690721649484536,-10.679289508342686,0.0
GO:0008195,phosphatidate phosphatase activity,39,519.7179487179487,0.5897435897435898,-0.6005750844286581,0.325
GO:0008198,ferrous iron binding,126,336.95238095238096,0.2380952380952381,-6.365134775928916,0.0
GO:0008199,ferric iron binding,55,315.7454545454545,0.3090909090909091,-2.9257540260678416,0.0010000000000000009
GO:0008200,ion channel inhibitor activity,130,438.2153846153846,0.4846153846153846,-0.2742922954122662,0.442
GO:0008201,heparin binding,403,652.7593052109181,0.7568238213399504,6.0119808393920575,1.0
GO:0008227,G-protein coupled amine receptor activity,141,453.0921985815603,0.7588652482269503,4.2206667705591805,1.0
GO:0008233,peptidase activity,2211,644.1099050203528,0.532790592492085,-13.054219387552786,0.0
GO:0008234,cysteine-type peptidase activity,514,824.1789883268483,0.6906614785992218,0.6207671892390336,0.759
GO:0008235,metalloexopeptidase activity,168,633.9880952380953,0.4642857142857143,-6.867496159974947,0.0
GO:0008236,serine-type peptidase activity,708,614.4251412429378,0.4646892655367232,-10.791089803147225,0.0
GO:0008237,metallopeptidase activity,632,663.9003164556963,0.5569620253164557,-8.441022889515676,0.0
GO:0008238,exopeptidase activity,402,710.4452736318408,0.36069651741293535,-14.206904171381854,0.0
GO:0008239,dipeptidyl-peptidase activity,46,656.2826086956521,0.1956521739130435,-9.001748116870136,0.0
GO:0008242,omega peptidase activity,49,1091.591836734694,0.3877551020408163,-3.8252557852928337,0.0
GO:0008252,nucleotidase activity,54,390.5,0.25925925925925924,-4.369969481249499,0.0
GO:0008253,5'-nucleotidase activity,36,411.08333333333326,0.2777777777777778,-3.8048210990413778,0.0
GO:0008266,poly(U) RNA binding,80,466.075,0.875,5.460190320930532,1.0
GO:0008270,zinc ion binding,2697,636.1757508342603,0.7044864664441972,6.905387535761232,1.0
GO:0008271,secondary active sulfate transmembrane transporter activity,41,713.1951219512198,0.6341463414634146,-2.3972711822240376,0.016000000000000014
GO:0008276,protein methyltransferase activity,294,779.0238095238095,0.6462585034013606,-0.9539176133889966,0.18700000000000008
GO:0008289,lipid binding,1977,615.9570055639857,0.6762771876580678,4.3390648475005875,1.0
GO:0008296,3'-5'-exodeoxyribonuclease activity,48,701.5,0.75,1.4437242045655638,0.942
GO:0008297,single-stranded DNA exodeoxyribonuclease activity,28,736.3214285714287,0.6428571428571429,-0.16746141704012574,0.52
GO:0008301,"DNA binding, bending",81,384.1481481481482,0.9382716049382716,7.745657926332612,1.0
GO:0008307,structural constituent of muscle,104,2083.798076923077,0.8557692307692307,3.82314631055256,1.0
GO:0008308,voltage-gated anion channel activity,68,585.3676470588234,0.35294117647058826,-6.365817553045742,0.0
GO:0008309,double-stranded DNA exodeoxyribonuclease activity,24,512.0416666666666,1.0,4.071314184057156,1.0
GO:0008312,7S RNA binding,31,428.4193548387097,0.8064516129032258,2.7578955915423067,0.999
GO:0008318,protein prenyltransferase activity,31,402.5806451612903,0.41935483870967744,-1.3189984407889712,0.12
GO:0008320,protein transmembrane transporter activity,115,327.6173913043478,0.4260869565217391,-1.3549804272988113,0.10699999999999996
GO:0008324,cation transmembrane transporter activity,2498,646.8763010408328,0.5928742994395516,-7.7328432152167155,0.0
GO:0008327,methyl-CpG binding,51,615.6862745098039,0.8627450980392157,3.4384274617443595,1.0
GO:0008329,signaling pattern recognition receptor activity,49,517.1632653061224,0.3877551020408163,-3.1638655661626056,0.0020000000000000018
GO:0008331,high voltage-gated calcium channel activity,34,1599.029411764706,1.0,2.3719507756172544,1.0
GO:0008349,MAP kinase kinase kinase kinase activity,24,853.125,0.9583333333333334,2.2056696924859045,0.999
GO:0008353,RNA polymerase II carboxy-terminal domain kinase activity,62,512.2096774193549,0.6774193548387096,1.5514393546682117,0.955
GO:0008373,sialyltransferase activity,47,380.0425531914894,0.425531914893617,-1.215800113451737,0.14500000000000002
GO:0008374,O-acyltransferase activity,266,463.68045112781954,0.3796992481203008,-7.282148193693898,0.0
GO:0008375,acetylglucosaminyltransferase activity,142,590.2605633802817,0.4084507042253521,-6.540490131230693,0.0
GO:0008376,acetylgalactosaminyltransferase activity,72,588.7916666666666,0.5972222222222222,-1.7267586535240949,0.04900000000000005
GO:0008378,galactosyltransferase activity,121,472.31404958677683,0.3884297520661157,-3.813731722302877,0.0
GO:0008379,thioredoxin peroxidase activity,34,209.9705882352941,0.1176470588235294,-3.885852772167612,0.0
GO:0008381,mechanosensitive ion channel activity,899,784.7119021134594,0.7263626251390434,1.1579711840273488,0.889
GO:0008391,arachidonic acid monooxygenase activity,48,496.45833333333326,0.020833333333333332,-8.157826984427121,0.0
GO:0008392,arachidonic acid epoxygenase activity,44,495.2272727272728,0.0,-8.169245952286374,0.0
GO:0008395,steroid hydroxylase activity,106,493.20754716981116,0.07547169811320754,-11.151592507032747,0.0
GO:0008408,3'-5' exonuclease activity,228,741.6140350877192,0.7280701754385965,0.9410211716719741,0.853
GO:0008409,5'-3' exonuclease activity,83,726.5180722891566,0.8072289156626506,1.820233174913324,0.979
GO:0008410,CoA-transferase activity,29,436.20689655172407,0.13793103448275862,-5.044560039051451,0.0
GO:0008417,fucosyltransferase activity,41,441.2926829268293,0.36585365853658536,-2.738228757832184,0.0020000000000000018
GO:0008422,beta-glucosidase activity,117,597.6410256410256,0.3162393162393162,-8.605849438320496,0.0
GO:0008429,phosphatidylethanolamine binding,26,598.1153846153846,0.4230769230769231,-1.35856092910795,0.128
GO:0008432,JUN kinase binding,31,825.6451612903226,0.8709677419354839,1.4534608592297462,0.967
GO:0008440,"inositol-1,4,5-trisphosphate 3-kinase activity",22,517.3181818181819,0.9090909090909092,2.710185807454009,1.0
GO:0008443,phosphofructokinase activity,49,610.4285714285714,0.4489795918367347,-3.675640577469167,0.0010000000000000009
GO:0008453,alanine-glyoxylate transaminase activity,22,453.27272727272725,0.13636363636363635,-4.4116169068135855,0.0
GO:0008469,histone-arginine N-methyltransferase activity,43,520.6279069767442,0.5581395348837209,-1.227634240879366,0.135
GO:0008474,palmitoyl-(protein) hydrolase activity,22,279.95454545454544,0.0,-4.548466318437988,0.0
GO:0008483,transaminase activity,230,459.4347826086956,0.2565217391304348,-10.463415887498236,0.0
GO:0008484,sulfuric ester hydrolase activity,43,630.3953488372092,0.3023255813953488,-5.9435897717201325,0.0
GO:0008494,translation activator activity,21,445.33333333333326,0.8095238095238095,2.317885030453389,0.996
GO:0008499,"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity",20,360.45,0.55,0.41794010454721703,0.735
GO:0008504,monoamine transmembrane transporter activity,29,573.6551724137931,0.5172413793103449,-2.138236879391214,0.030000000000000027
GO:0008509,anion transmembrane transporter activity,1214,552.0782537067545,0.4744645799011532,-13.422158187557473,0.0
GO:0008510,sodium:bicarbonate symporter activity,23,1107.4347826086957,1.0,1.5415709431566649,1.0
GO:0008514,organic anion transmembrane transporter activity,852,532.4072769953052,0.4413145539906103,-12.506452900986195,0.0
GO:0008515,sucrose transmembrane transporter activity,25,431.04,0.52,-0.5143310735116928,0.377
GO:0008519,ammonium transmembrane transporter activity,167,514.8502994011976,0.3592814371257485,-7.594698856614182,0.0
GO:0008525,phosphatidylcholine transporter activity,27,880.9259259259261,0.5185185185185185,-2.200513155758857,0.03300000000000003
GO:0008526,phosphatidylinositol transporter activity,27,506.33333333333326,0.5185185185185185,-0.8464202925647553,0.272
GO:0008527,taste receptor activity,77,420.09090909090907,0.12987012987012986,-7.093515027239305,0.0
GO:0008528,G-protein coupled peptide receptor activity,363,404.87603305785126,0.4517906336088154,-3.726540681587808,0.0
GO:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity,24,304.9166666666667,0.4583333333333333,-0.3528906295033064,0.44
GO:0008536,Ran GTPase binding,111,784.6936936936937,0.5945945945945946,-4.098807947595292,0.0
GO:0008553,"hydrogen-exporting ATPase activity, phosphorylative mechanism",55,485.2909090909091,0.41818181818181815,-2.6913455084880566,0.0060000000000000045
GO:0008556,potassium-transporting ATPase activity,47,727.6382978723404,0.5531914893617021,-2.8456282419956533,0.0040000000000000036
GO:0008559,xenobiotic transmembrane transporting ATPase activity,41,1270.3658536585365,0.8292682926829268,-1.675935594152968,0.08499999999999996
GO:0008565,protein transporter activity,436,551.6697247706421,0.5298165137614679,-3.801184996186108,0.0
GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",37,2829.6756756756763,1.0,2.4634228052566463,1.0
GO:0008574,"ATP-dependent microtubule motor activity, plus-end-directed",62,1113.5645161290322,0.9838709677419356,2.514747857001886,1.0
GO:0008603,cAMP-dependent protein kinase regulator activity,25,423.12,0.96,4.30569614909255,1.0
GO:0008641,ubiquitin-like modifier activating enzyme activity,72,546.9027777777778,0.4583333333333333,-3.5603132708335794,0.0
GO:0008649,rRNA methyltransferase activity,103,388.7864077669903,0.4854368932038835,-1.038728752671369,0.18000000000000005
GO:0008656,cysteine-type endopeptidase activator activity involved in apoptotic process,31,593.3870967741935,0.5483870967741935,-0.6170231639473809,0.35100000000000003
GO:0008745,N-acetylmuramoyl-L-alanine amidase activity,22,310.45454545454544,0.2727272727272727,-2.1210780542690197,0.03700000000000003
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,722,636.2811634349031,0.5055401662049861,-6.658505784357669,0.0
GO:0008810,cellulase activity,29,516.2413793103449,0.4827586206896552,-1.6452943506995268,0.06799999999999995
GO:0008865,fructokinase activity,24,621.9166666666666,0.5,-1.9232702316791148,0.04600000000000004
GO:0008889,glycerophosphodiester phosphodiesterase activity,21,631.2857142857142,0.5238095238095238,-1.8266593299838283,0.06100000000000005
GO:0008927,mannonate dehydratase activity,21,407.0476190476191,0.047619047619047616,-4.74921308050094,0.0
GO:0008934,inositol monophosphate 1-phosphatase activity,26,358.3076923076923,0.3076923076923077,-2.228873889880835,0.02100000000000002
GO:0008940,nitrate reductase activity,20,684.1,0.45,-2.7802258898434977,0.0060000000000000045
GO:0008948,oxaloacetate decarboxylase activity,20,525.9,0.3,-3.6514197069158985,0.0010000000000000009
GO:0008970,phosphatidylcholine 1-acylhydrolase activity,28,519.0714285714286,0.5714285714285714,-0.7920250488255591,0.276
